GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G09260.1	10596.9498383827	-1.10560384156746	0.0185431970420411	-59.6231512322734	0	0
AT3G46780.1	3317.28931437351	-1.15670523316078	0.0276907412978763	-41.7722740145455	0	0
AT3G47470.1	20597.6844661058	-0.94898081115125	0.0177331701438701	-53.5144479781179	0	0
AT3G54580.1	2111.55638183324	-2.89406975078716	0.0424470664425339	-68.1806775670881	0	0
AT3G61470.1	11343.8396706003	-1.00849461169057	0.0165817136837154	-60.8196855238792	0	0
AT2G01520.1	1426.89892198366	-1.75994517443941	0.0432220204394358	-40.7187159819497	0	0
AT2G05070.1	12947.7163626033	-0.697654211891051	0.0162099654888707	-43.0385994572315	0	0
AT2G30570.1	10499.2902271803	-1.12173796948514	0.0175912221686981	-63.7669150402276	0	0
AT2G43150.1	3694.61150340992	-1.33090950286747	0.0308214528076886	-43.1812708885502	0	0
AT4G02770.1	16639.9152817098	-1.10796202100005	0.0147659555714881	-75.0349014417623	0	0
AT4G09650.1	5940.63443509069	-1.03695969617412	0.0220078252042118	-47.1177722720037	0	0
AT4G10340.1	16615.8432528484	-1.16977898744623	0.0202600913558178	-57.7380904607975	0	0
AT4G38770.1	3468.2496361751	-1.30553836817546	0.0277023521141313	-47.1273472662811	0	0
AT4G04640.1	3315.63784132129	-1.04048649009851	0.0281299699983696	-36.988538919836	1.75033649549074e-299	5.29134332745526e-297
AT5G47990.1	520.457523536351	-3.14307368465868	0.0862544368849868	-36.439559495933	1.0067535165298e-290	2.91664883351321e-288
AT3G32980.1	1274.90960153264	-1.51591665507046	0.0430916473530874	-35.1788977257989	4.20423950485323e-271	1.1931460113161e-268
AT4G37930.1	5899.02287758852	-0.775788848302428	0.0221715558842262	-34.9902754842007	3.16274094994527e-268	8.4578991634498e-266
AT3G26650.1	6989.97882891624	-0.712527463229885	0.0204244276679088	-34.8860430664317	1.21038215810275e-266	3.1757687340711e-264
AT1G23390.1	653.632864679718	-2.27233368424216	0.0656368912579023	-34.6197639878106	1.27406983338965e-262	3.28096575983638e-260
AT3G28550.1	441.224213516825	-3.25435990951985	0.0961733974950393	-33.8384625508079	5.36460932742018e-251	1.28621133288112e-248
AT2G45180.1	3492.20094663771	-0.919118816939653	0.0273360410787764	-33.6229673598659	7.74658940020185e-248	1.79540120332011e-245
AT2G15620.1	1553.64903174588	-1.38464179788847	0.0412107147291706	-33.5990726438036	1.73066031678572e-247	3.8817036072939e-245
AT3G26520.1	6124.43018738467	-0.671998626974393	0.0203331862387665	-33.0493518862866	1.58931072826925e-239	3.45327421676752e-237
AT4G19170.1	1166.95617379707	-1.52815873743488	0.0464226651622247	-32.9183757997242	1.19984369057528e-237	2.56692713248305e-235
AT2G01530.1	520.638479721265	-2.45618569974207	0.0751265169188118	-32.6939914224485	1.90114847526583e-234	3.94587622343979e-232
AT1G30380.1	5885.54368092829	-0.686312880819989	0.0211696534068726	-32.4196559872437	1.45066021557557e-230	2.92360593591216e-228
AT3G47070.1	1761.23238688365	-1.17898231479639	0.0367713691769719	-32.0625079017924	1.46960009753531e-225	2.91946556518943e-223
AT3G50820.1	8435.289174298	-0.65010349478613	0.0205375208903956	-31.6544288989696	6.59044617037642e-220	1.2907992175388e-217
AT5G04950.1	872.596193339158	-1.73666096687069	0.0556197819511163	-31.2238003449389	5.06503384624498e-214	9.78255009248371e-212
AT1G09560.1	1644.10434092862	-1.16422689939238	0.0376107443830124	-30.9546359289348	2.20069171787086e-210	4.19216699023455e-208
AT1G52230.1	4752.8846389815	-0.754461938846969	0.0244456571063014	-30.8628209733209	3.76984731420651e-209	6.98979956684742e-207
AT1G66100.1	328.878774752486	-4.05744879769453	0.131746366882386	-30.7974245795844	2.83699388740072e-208	5.19095223660452e-206
AT4G28080.1	2544.86023814032	-0.920624448611336	0.0309636429824524	-29.7324332648154	2.92576582772676e-194	5.28385709095692e-192
AT3G55800.1	4048.21255436631	-0.760953881486968	0.0258227909240159	-29.4683051001764	7.3374774847779e-191	1.30814053722207e-188
AT1G79040.1	19430.2456574593	-0.480926488127929	0.016402205127929	-29.3208434095869	5.62602773020774e-189	9.77944270203361e-187
AT5G35970.1	858.77858026125	-1.56486958685925	0.0549514317871512	-28.4773214448827	2.23691906057246e-178	3.79348737272202e-176
AT4G04020.1	1516.14559758581	-1.10611634255267	0.0390523049048662	-28.3239707681079	1.75167744806059e-176	2.93479838466634e-174
AT4G31940.1	285.21546356766	-3.56411248418636	0.126311574657706	-28.2168320191147	3.63505623442356e-175	6.01774904713024e-173
AT1G80440.1	293.253473119679	-3.26943500584111	0.116119411061871	-28.1558007911277	2.03489628769797e-174	3.32909032667387e-172
AT1G21500.1	2046.42007402425	-0.934171883830364	0.0340380540428382	-27.4449262773563	7.98720059928771e-166	1.27666679923787e-163
AT5G51720.1	266.497255224075	-4.31658875147383	0.157340726926543	-27.4346562126226	1.0591185053532e-165	1.67364794720927e-163
AT1G78850.1	1716.2684017854	-1.00365769936807	0.036632174825372	-27.3982558816824	2.87694569666304e-165	4.49514683795463e-163
AT3G16140.1	2588.66853632463	-0.809874039313738	0.0296057497883261	-27.3552956808775	9.34093220897429e-165	1.44327781442218e-162
AT3G62680.1	348.107931681566	-2.61210786026915	0.0959462740542736	-27.2246930484405	3.31399346924168e-163	5.00917317209509e-161
AT1G29910.1	20041.5172315229	-0.434368155502833	0.0160107601152147	-27.1297647567689	4.38829299038747e-162	6.56167766928261e-160
AT3G63140.1	1943.29279637888	-0.918392634692245	0.0343300365713406	-26.751868812716	1.17448407857518e-157	1.73748676560282e-155
AT1G31580.1	2002.66652328483	-0.918198212183205	0.0345683178061121	-26.5618424747546	1.87436916688607e-155	2.74368185628608e-153
AT1G62750.1	2256.92446370958	-0.997798516924935	0.037670005572662	-26.4878781342432	1.33691067667544e-154	1.9365708197759e-152
AT1G54780.1	1781.8473691352	-0.937128346745625	0.0358369667115236	-26.149767481417	9.91541522078757e-151	1.37883764060272e-148
AT4G15560.1	2157.52722313673	-0.833491404949342	0.032373416428686	-25.7461675935687	3.55825624854433e-146	4.80399139730655e-144
AT2G20670.1	306.864075834507	-2.64794336173782	0.103175930704448	-25.6643515949757	2.92402265026011e-145	3.87251990233496e-143
AT4G28750.1	2078.05970292374	-0.949664076331572	0.0370413809241424	-25.6379231183741	5.76559275368126e-145	7.56380498421619e-143
AT2G26080.1	3901.41540249605	-0.680159132617054	0.0268128314059444	-25.3669268388516	5.84629975416877e-142	7.39078585286099e-140
AT4G32260.1	7751.69474935201	-0.486964609976654	0.0192121190948785	-25.3467411674784	9.7615116042993e-142	1.22291513846294e-139
AT5G19190.1	549.703331630968	-1.84309040989008	0.0734185440527418	-25.1038812287814	4.5109473852745e-139	5.50256441575677e-137
AT2G25080.1	1007.38456369508	-1.19601294281874	0.0479888303760755	-24.9227358417764	4.21901415494536e-137	5.10170529031914e-135
AT4G04770.1	313.917045528105	-2.34051928856353	0.0954641637820035	-24.5172554374248	9.67054806912508e-133	1.14939009785687e-130
AT2G21140.1	327.382197597183	-2.30517790935722	0.0941000442031676	-24.4970969873319	1.5862082458504e-132	1.86930609040641e-130
AT3G49120.1	947.856572957737	-1.23875499399498	0.0515448259819532	-24.0325768958594	1.26998497905631e-127	1.45953810898818e-125
AT4G36040.1	632.518695464347	-1.5037826085025	0.0629038583964762	-23.9060472097644	2.64986878491725e-126	2.97169962282736e-124
AT1G75460.1	634.657651850725	-1.47031850083703	0.0618633067493873	-23.7672148175557	7.29380646538957e-125	8.04981529426248e-123
AT1G32080.1	1045.61049630318	-1.10346259101838	0.0471881998934764	-23.3842908504532	6.17550519682682e-121	6.70910744274014e-119
AT2G33850.1	726.434282102501	-1.30413343295013	0.0561111427791363	-23.2419688560513	1.71510482403111e-119	1.82062959412035e-117
AT5G25610.1	3244.61733327812	-0.648175923139809	0.0280903702680468	-23.0746664054164	8.31889995854076e-118	8.69794156567427e-116
AT1G02920.1	283.541172694385	-2.25519715398991	0.0985500064047091	-22.883784956123	6.73921412801993e-116	6.94188975290705e-114
AT1G03600.1	3533.1357674967	-0.601191870956008	0.0266702901669028	-22.5416321754937	1.62226958588901e-112	1.63473049720092e-110
AT3G26740.1	388.438476902283	-1.82240105952297	0.0811325877291419	-22.462010771886	9.76668752160233e-112	9.77090335794259e-110
AT2G15020.1	866.79279555489	-1.21427037857753	0.0543542674015931	-22.3399272334217	1.51289519825513e-110	1.50273718763827e-108
AT3G18890.1	790.480959084125	-1.1982122005908	0.0555662117598866	-21.5636834443299	3.93968855587108e-103	3.67686637972773e-101
AT3G50740.1	478.83552217938	-1.5747935945551	0.0743613492737595	-21.1775823049893	1.53722081109683e-99	1.41566838404718e-97
AT4G34350.1	2616.47673114087	-0.641412259678141	0.0303091994585928	-21.162296303946	2.12611996729139e-99	1.94512001744435e-97
AT4G19690.2	265.542102551386	-2.10906906133958	0.101577269841137	-20.7631989384838	9.31544770706168e-96	8.30388562912818e-94
AT4G17340.1	1451.1867919401	-0.826179082409761	0.0398019578036583	-20.7572473315327	1.05435692282633e-95	9.33878176358148e-94
AT3G18490.1	2660.55537102038	-0.617715878415678	0.029764753873145	-20.7532668016787	1.14538274191674e-95	1.00808179804393e-93
AT1G54500.1	643.704487407929	-1.25074812178597	0.0603179436236129	-20.7359211313751	1.64279663252811e-95	1.43677546993308e-93
AT1G79600.1	698.182891481507	-1.14298912511334	0.0554567247514027	-20.6104693386969	2.21077833410942e-94	1.90950829280284e-92
AT5G42270.1	2550.08798345292	-0.666283368149365	0.0323798183204713	-20.5771187952628	4.40073143584122e-94	3.77756613251901e-92
AT1G15980.1	833.153144516146	-1.06925657548097	0.0522158275779197	-20.4776334126919	3.40819655565233e-93	2.8899012989574e-91
AT2G16005.1	148.781864343105	-3.3007154733249	0.163641732322194	-20.1703772410947	1.782737167556e-90	1.47563946738296e-88
AT2G40610.1	468.643271374528	-1.45046913248274	0.0722138727430003	-20.0857408332714	9.83454244477406e-90	8.09225723296024e-88
AT4G40090.1	196.053194529151	-2.56136047881419	0.127781457944463	-20.0448525162972	2.23844137658179e-89	1.8310450460439e-87
AT2G32100.1	214.699732220583	-2.335278781437	0.1168771170328	-19.9806329992007	8.11879376094977e-89	6.56395035114927e-87
AT1G68520.1	864.099860095335	-1.03396691047724	0.0518324845959725	-19.9482413111562	1.5525406958419e-88	1.24795554429928e-86
AT3G45710.1	149.118689944224	-3.16890654971239	0.159518473358221	-19.865451837645	8.1019778872395e-88	6.438063114283e-86
AT3G15850.1	806.208943936663	-1.06297141335572	0.054222349891112	-19.6039348255904	1.43117473827616e-85	1.13079067673116e-83
AT3G28345.1	206.139250004867	-2.3434609967236	0.119627897343142	-19.5895861146968	1.89726293380437e-85	1.49058408799342e-83
AT3G48560.1	2361.3476281486	-0.619934708024373	0.0317017720996316	-19.555206758665	3.72492285589636e-85	2.91004366483678e-83
AT2G40000.1	312.57976179824	-1.8258443299094	0.0935569700386996	-19.5158557310497	8.05097564672981e-85	6.25457359460473e-83
AT2G47450.1	2377.9365067987	-0.595666989248895	0.0310229389315887	-19.2008561974883	3.64041527963827e-82	2.76631775293168e-80
AT1G03680.1	1047.41428922883	-0.920332033837764	0.048208601958618	-19.0906186125823	3.02169930298169e-81	2.27133786525748e-79
AT2G05710.1	1139.13226642608	-0.937998824665112	0.0495508164399275	-18.9300377280824	6.4516153712805e-80	4.7976557942795e-78
AT5G57345.1	828.607507542585	-0.971128780117185	0.0513085458865409	-18.9272325562422	6.80444449046049e-80	5.0331172917204e-78
AT5G64120.1	274.230729294713	-1.85035767236626	0.098210402503541	-18.840750319698	3.49969232062077e-79	2.56140639002907e-77
AT5G08050.1	582.960537190766	-1.17296835713986	0.062364664562276	-18.8082204141186	6.46725810912896e-79	4.68404642008059e-77
AT1G12110.1	701.406693007935	-1.05807717504899	0.0562722846833408	-18.8028117394393	7.16172704358308e-79	5.16015421078063e-77
AT5G42600.1	152.514586316159	-5.5790541487101	0.297590282215104	-18.7474339120975	2.03160192659184e-78	1.44879263544544e-76
AT2G41680.1	827.170459537629	-0.978088380607767	0.0522221274691166	-18.7293859520793	2.85186288691933e-78	2.02336761762756e-76
AT1G64720.1	7136.23193701184	-0.372488407116185	0.0199069465860123	-18.7114787045199	3.99145178425594e-78	2.81751921380015e-76
AT2G36380.1	246.34811945651	-1.89354813618503	0.102270156357415	-18.5151583182041	1.55837886267918e-76	1.07815007285655e-74
AT4G29030.1	240.822944408357	-1.88894705115148	0.102947973391552	-18.3485598494209	3.38978578101678e-75	2.29943224735704e-73
AT1G30360.1	621.698581801963	-1.09228925536882	0.0598165268335915	-18.2606599411488	1.7022127003517e-74	1.14907620442188e-72
AT3G27850.1	2545.06518813588	-0.593564590173434	0.0326341506314885	-18.1884491763272	6.37176678898252e-74	4.28047289698507e-72
AT5G51010.1	281.123303302249	-1.66319711572309	0.0920908594158704	-18.0603930321934	6.53556123328249e-73	4.36939973605896e-71
AT5G49360.1	396.238389303638	-1.37256231033562	0.0767007470398382	-17.8950318387736	1.28923129835651e-71	8.57801456217495e-70
AT1G43670.1	384.181191197526	-1.36922926748448	0.0765892603078595	-17.8775622323639	1.76382263969734e-71	1.16798655369672e-69
AT3G15360.1	1402.58878945073	-0.734483407623656	0.0411782142294634	-17.8366988799171	3.66731521552402e-71	2.41695191407948e-69
AT2G28000.1	2147.70595986915	-0.594775740075848	0.0333874764881645	-17.8143364709426	5.47027070305198e-71	3.58818794323777e-69
AT1G21100.1	108.333276034183	-3.86054704961426	0.21884275274927	-17.6407351905198	1.19890939617334e-69	7.7544344479937e-68
AT5G42590.1	142.643631960952	-2.73333453564735	0.155209172695844	-17.6106507635585	2.0408516894699e-69	1.31389275897076e-67
AT1G12040.1	191.254224135598	-2.14947393008421	0.122494991570483	-17.5474433895316	6.22183779484765e-69	3.98713716014523e-67
AT5G04590.1	1173.13870142172	-0.776058799857617	0.0446480887106478	-17.3816802077922	1.13576530876572e-67	7.21185040351418e-66
AT4G12320.1	256.728552885968	-1.65630597827864	0.0960138143894509	-17.2507048991964	1.10542450450873e-66	6.9243392611254e-65
AT2G43030.1	1436.7232439251	-0.707864674723345	0.0411490705853079	-17.2024462437333	2.54554212427009e-66	1.58028164196875e-64
AT1G71500.1	1126.93159242169	-0.756882489784897	0.0443671946472113	-17.0595074988017	2.97048989563032e-65	1.80382674622861e-63
AT5G47450.1	127.87740140163	-2.70746878140202	0.160152203831746	-16.9055980287755	4.09152828489218e-64	2.45244794524615e-62
AT1G55480.1	1341.0985730937	-0.717177486060405	0.0424377774308664	-16.8995062766595	4.53689404209746e-64	2.70772740555396e-62
AT1G50250.1	1031.38410183206	-0.789772888306855	0.0468010896032856	-16.8750961783465	6.86131309291007e-64	4.0601455263833e-62
AT1G32470.1	2117.61278788176	-0.553657166477139	0.0328428031868191	-16.8577926594079	9.19598064052393e-64	5.39575134122893e-62
AT3G59780.1	707.771790340623	-0.934152835389452	0.0554240110065341	-16.854659531576	9.69648841141372e-64	5.66551965752602e-62
AT4G12980.1	187.130427086405	-1.94895904520015	0.115877400408082	-16.8191471187355	1.76683948042879e-63	1.0280196575248e-61
AT5G46900.1	132.967881120561	-2.51193258766693	0.149430987759362	-16.809984497406	2.06225280298552e-63	1.19490364492986e-61
AT3G11170.1	933.508075358891	-0.851302105077264	0.0508702045220154	-16.7347883319172	7.31165857839392e-63	4.20148447070851e-61
AT2G35260.1	848.969973360621	-0.842284140001934	0.0504765927079416	-16.6866282927496	1.63973578350329e-62	9.38360732732374e-61
AT2G38540.1	5818.04110588554	-0.348104262285746	0.0209902634984593	-16.5840825348046	9.08423805178967e-62	5.1561393611505e-60
AT5G59520.1	259.887609493031	-1.56363111854324	0.0952464444063767	-16.4166875549903	1.45284553543843e-60	8.11376305855696e-59
AT4G22490.1	223.155098004566	-1.73040915866978	0.105790832672759	-16.3568913766132	3.88457593546837e-60	2.14360765708822e-58
AT1G80180.1	587.928069649714	-0.979660540491904	0.0599094995146873	-16.3523405875179	4.18587786257774e-60	2.30074377695676e-58
AT1G32990.1	1303.71942910965	-0.682902487481938	0.0421133214328757	-16.215830626668	3.89772188515129e-59	2.13392600531157e-57
AT5G36910.1	160.84926693978	-2.2725091128926	0.141456992465364	-16.0650178777768	4.4873501855402e-58	2.40930855907807e-56
AT3G52380.1	801.39734448043	-0.833846600155857	0.0521662583583912	-15.9844049850612	1.64126572387626e-57	8.71123708252798e-56
AT4G35250.1	871.831767598122	-0.815206304843932	0.0512575715404415	-15.9041148525881	5.93360108997524e-57	3.13736337479831e-55
AT5G37990.1	263.04879108245	-1.51877008695594	0.095940338738435	-15.8303598562082	1.92119288715119e-56	1.00815502976319e-54
AT5G64840.1	2230.2373831584	-0.539813883094131	0.0341640028142722	-15.8006626456728	3.07863359584995e-56	1.59744323820483e-54
AT5G47040.1	552.381427834036	-1.04024774317179	0.0658937559890003	-15.7867422725978	3.83901011047629e-56	1.98458269874659e-54
AT3G62410.1	1551.9781952079	-0.593515508165105	0.0380349380965034	-15.6044820333142	6.7858215597442e-55	3.41897226847112e-53
AT4G30950.1	1528.57857290182	-0.606136769866647	0.0389541776701152	-15.5602506873521	1.35566885798397e-54	6.80575131376359e-53
AT3G48420.1	585.719714928126	-0.961016288990893	0.0618567221039797	-15.5361657763799	1.97448707382404e-54	9.87669685201333e-53
AT5G64290.1	689.756443555517	-0.882091355647122	0.0568799817003407	-15.5079402151397	3.06556207963981e-54	1.52248950998111e-52
AT4G18480.1	1802.33771292622	-0.537481264075712	0.034927255715938	-15.3885913181106	1.95236537137909e-53	9.59349570826773e-52
AT5G50920.1	7091.9861156123	-0.376659793434761	0.0245341869887903	-15.3524465109383	3.41077030038377e-53	1.67007647173017e-51
AT2G33800.1	2397.84369271895	-0.476827971368787	0.0310696561314855	-15.3470630428245	3.70588049160585e-53	1.80188720686262e-51
AT1G17220.1	1229.95521843526	-0.651980487621339	0.0425676495136781	-15.3163375255625	5.94756953362067e-53	2.87176742828226e-51
AT1G19740.1	395.297815515478	-1.19160619654808	0.0779010254900264	-15.2964121980736	8.0789189495749e-53	3.88738570632486e-51
AT5G15780.1	1248.56220491093	-0.643822069999504	0.0422136687879039	-15.2515071180922	1.60876476094345e-52	7.68779476483837e-51
AT3G16000.1	593.856894375874	-0.949059930258706	0.062301479259874	-15.23334504306	2.1243847813324e-52	1.01170187565782e-50
AT5G66690.1	497.036336721852	-1.0403005122733	0.068864368873761	-15.1065134159631	1.46699134686682e-51	6.91524802356951e-50
AT4G27700.1	544.646514218861	-0.956701012484536	0.0638692328780967	-14.9790590770134	1.00631630190304e-50	4.68021220543937e-49
AT4G15545.1	895.61590742935	-0.761888865427029	0.0509744750823508	-14.9464779028362	1.64207298130269e-50	7.61155562599841e-49
AT1G73260.1	537.458623042898	-0.979509476130379	0.0656188735962745	-14.9272522133935	2.19110685212103e-50	1.00892489687401e-48
AT1G44000.1	650.716076601187	-0.860262276882604	0.0577779090013096	-14.8891209763771	3.87834939303922e-50	1.77994477424434e-48
AT1G09750.1	883.543913290939	-0.724394401640253	0.048689244647064	-14.8779141449247	4.5857471204723e-50	2.09079998220616e-48
AT4G33610.1	311.476845738049	-1.26652479841158	0.0854021376189358	-14.8301299443207	9.35516888965073e-50	4.23755630552062e-48
AT1G62510.1	169.02442166523	-1.79845637769881	0.121478473398768	-14.8047331134558	1.36527849986183e-49	6.16414377242813e-48
AT3G23700.1	475.598134266412	-0.999667465427023	0.0677355727072802	-14.758382124369	2.71721081581984e-49	1.2188881807997e-47
AT5G43350.1	294.794526623618	-1.39372971735008	0.0951005078887296	-14.6553341122088	1.24542496059938e-48	5.48065807028323e-47
AT5G65380.1	317.685023192211	-1.24051173644928	0.0853844383108079	-14.5285459621306	7.98984288030626e-48	3.4829703791078e-46
AT1G25440.1	1075.25732707137	-0.677165290451513	0.0467244048960227	-14.4927536682047	1.34635262552479e-47	5.8325170126317e-46
AT1G03220.1	1447.96130340213	-0.596910373909888	0.0412384818575629	-14.4745962271746	1.75352425521684e-47	7.57282866243644e-46
AT1G54010.1	374.859575378594	-1.09634472571997	0.0757643332631016	-14.4704596279197	1.86223583780226e-47	8.01741534380131e-46
AT1G12800.1	661.567060363323	-0.816804681085114	0.0564825548066922	-14.4611851195573	2.13096806282913e-47	9.14606230916723e-46
AT2G20890.1	1451.39459903341	-0.57889124437411	0.0401452182597685	-14.419930180184	3.87734566534774e-47	1.65393769393637e-45
AT5G57660.1	489.007847876971	-0.984529887249355	0.0683035560666252	-14.4140355780161	4.22296806406448e-47	1.79585914063855e-45
AT1G74730.1	686.659519865964	-0.807944352388951	0.0561737857486477	-14.3829428909089	6.62178538245136e-47	2.80739474171856e-45
AT5G09530.1	658.785550757832	-0.831181243365819	0.0578373907981253	-14.3710017325464	7.86848435265676e-47	3.32580983003176e-45
AT2G36100.1	241.753585508715	-1.40207915474616	0.0977177078828079	-14.3482607720155	1.09242592817831e-46	4.60341665371138e-45
AT3G53480.1	270.641687021354	-1.30067127572301	0.0906582961787399	-14.3469636045072	1.11304739439489e-46	4.67614412883845e-45
AT2G37220.1	2998.36262611759	-0.443744486084353	0.0309606191204176	-14.3325456237959	1.3700508623172e-46	5.7385323166816e-45
AT5G60680.1	386.64101375068	-1.10912547181065	0.0777874300235317	-14.2584151639298	3.97376674856649e-46	1.64952837031539e-44
AT5G24930.1	1684.3905784607	-0.563020614365651	0.0396732682784922	-14.1914351601549	1.03518288426813e-45	4.25895064752444e-44
AT3G12780.1	7531.28309357857	-0.280557188715223	0.0197969486029691	-14.1717390059368	1.370637844313e-45	5.62244538732052e-44
AT2G42220.1	793.513651021775	-0.745642076595849	0.0526729197841544	-14.1560801955042	1.71285397977412e-45	7.00557277727615e-44
AT1G07610.1	1037.96594288576	-0.672207270196283	0.0475057459645045	-14.1500203090916	1.86703357226926e-45	7.61377385805759e-44
AT1G12240.1	899.725357650225	-0.757524090067666	0.0535365778720813	-14.1496546880092	1.87676568052021e-45	7.63108291032576e-44
AT1G74670.1	431.860614940874	-0.988132586591516	0.0698932651913183	-14.1377367888982	2.22319968988753e-45	9.01335711008045e-44
AT1G08540.1	633.130045435857	-0.827407803338207	0.0587285732391677	-14.088675370482	4.45846077596165e-45	1.79188888874343e-43
AT1G14345.1	648.893009813667	-0.822827131405012	0.058516377391551	-14.061484460995	6.54977457385805e-45	2.62481744161585e-43
AT4G04840.1	131.86588371711	-2.03643057298347	0.145008989737787	-14.0434781089494	8.44634042634124e-45	3.37513821749142e-43
AT2G38140.1	2146.51739328282	-0.525403035735952	0.0376036160187166	-13.9721412822225	2.30588116232014e-44	9.13549385846833e-43
AT5G57625.1	109.915627481927	-2.1505637431695	0.155180514647191	-13.8584650789365	1.13066227203174e-43	4.42901114221784e-42
AT4G08410.1	102.571396057686	-2.38206382328465	0.172074080071168	-13.8432460153176	1.39750458734168e-43	5.44361310688331e-42
AT5G42580.1	155.169896779333	-1.79605885965654	0.129866192370528	-13.8300725298245	1.67851187894719e-43	6.51994027615631e-42
AT3G25920.1	1713.59227868297	-0.495270179721454	0.0359431392246952	-13.7792688786953	3.39694950360676e-43	1.31582116426617e-41
AT3G46700.1	118.51530400188	-2.09259301045206	0.152132390474428	-13.7550787437591	4.74763516706003e-43	1.83390596203158e-41
AT1G72150.1	1128.63502226013	-0.631932964541605	0.0460841249416725	-13.7125955053161	8.53491909909984e-43	3.28771703579175e-41
AT5G63800.1	234.481014258489	-1.4040702388304	0.102663671270667	-13.6764078417637	1.40462146033796e-42	5.39576409598335e-41
AT4G15550.1	302.397178230839	-1.19116484226628	0.0871445340295129	-13.6688417183214	1.55856296382575e-42	5.97062715563662e-41
AT1G55990.1	209.968861587333	-1.50636489412043	0.110542073567553	-13.6270728918423	2.76447796351136e-42	1.05035056176472e-40
AT5G12470.1	426.264770370723	-0.985797709446921	0.0731975364215339	-13.4676350822773	2.42509653345959e-41	9.13913073015963e-40
AT5G40950.1	1426.12280635861	-0.542172919128644	0.0402848741068288	-13.4584737112717	2.74528402696628e-41	1.03178161294576e-39
AT3G06070.1	128.850496387229	-1.87209650601619	0.139629704551431	-13.4075805146936	5.45908952334938e-41	2.03523053382564e-39
AT5G45820.1	70.9200580318672	-2.98838041774963	0.223369612485255	-13.3786345622411	8.0614712883314e-41	2.99740159720686e-39
AT4G30140.1	211.024020276504	-1.37998653360029	0.103291390298649	-13.3601312714477	1.03381671660321e-40	3.82347214390538e-39
AT3G54660.1	897.267558977193	-0.654497688854366	0.0490715181612848	-13.3376286974291	1.39837238919963e-40	5.14438265719843e-39
AT1G49010.1	185.443633155329	-1.50126632716491	0.112640863097062	-13.3279014905211	1.59316265355754e-40	5.84551975207682e-39
AT1G67230.1	449.107436947714	-0.944926731085792	0.0709042946024256	-13.3267912244834	1.6170450260061e-40	5.91753371885285e-39
AT3G61580.1	558.2289371451	-0.854662404907907	0.0643878800187487	-13.2736534369363	3.29134445442682e-40	1.1950244382052e-38
AT5G44130.1	230.209787454467	-1.35448513675486	0.103025573247453	-13.1470769252754	1.76881152148232e-39	6.38885532928134e-38
AT5G21940.1	234.100429124497	-1.30045573243614	0.0989314709620746	-13.1450156334446	1.81767959018744e-39	6.54835553915713e-38
AT5G55660.1	956.361902592359	-0.618561386271656	0.0471402419903215	-13.1217270034094	2.47235766329374e-39	8.86098084169142e-38
AT5G19120.1	242.410704242841	-1.24647765466101	0.0950450971885703	-13.1145918256886	2.71640790551832e-39	9.71063453319738e-38
AT1G48350.1	1030.62446670542	-0.614445225166425	0.0469729205653936	-13.0808392957177	4.23735476209231e-39	1.51088859799117e-37
